City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
330,kiunga,-6.1219,141.2906,23.100000000000023,100,100,0.6,PG,1717787787
331,havre,49.5833,0.3333,14.220000000000027,67,0,2.57,FR,1717787787
332,madinat sittah uktubar,29.8167,31.05,32.78000000000003,27,0,8.2,EG,1717787787
333,sabang,5.8933,95.3214,29.08000000000004,75,100,4.48,ID,1717787788
334,muang khong,14.1167,105.85,24.900000000000034,96,100,1.17,LA,1717787788
335,nadi,-17.8,177.4167,17.0,94,20,1.03,FJ,1717787788
336,savalou,7.9281,1.9756,26.890000000000043,70,100,1.8,BJ,1717787788
337,edd,13.9297,41.6925,32.74000000000001,62,100,1.24,ER,1717787770
338,ormara,25.2088,64.6357,28.49000000000001,91,0,6.39,PK,1717787788
339,bulungu,-4.55,18.6,27.410000000000025,54,71,1.19,CD,1717787788
340,dakhla,23.6848,-15.958,23.010000000000048,83,0,4.63,EH,1717787788
341,murzuq,25.9155,13.9184,32.04000000000002,18,0,5.14,LY,1717787788
342,pisco,-13.7,-76.2167,18.03000000000003,88,20,3.09,PE,1717787789
343,roma,43.2128,-75.4557,17.200000000000045,85,100,6.17,US,1717787785
344,kigoma,-4.8769,29.6267,24.450000000000045,67,1,1.05,TZ,1717787789
345,cutral-co,-38.9469,-69.2089,14.950000000000045,10,100,0.89,AR,1717787789
346,acarau,-2.8856,-40.12,28.640000000000043,75,85,5.56,BR,1717787789
347,tolanaro,-25.0319,46.9987,24.04000000000002,78,20,5.14,MG,1717787789
348,nabire,-3.3667,135.4833,23.900000000000034,96,91,2.01,ID,1717787789
349,sisimiut,66.9395,-53.6735,4.180000000000007,80,75,3.43,GL,1717787789
350,santa elena de uairen,4.6167,-61.1333,25.80000000000001,67,77,3.26,VE,1717787789
351,luena,-11.7833,19.9167,17.870000000000005,40,60,2.22,AO,1717787789
352,kerikeri,-35.2268,173.9474,17.170000000000016,94,100,0.89,NZ,1717787790
353,hermosillo,29.0667,-110.9667,41.27000000000004,13,0,1.79,MX,1717787402
354,shalqar,47.8333,59.6,28.650000000000034,25,17,4.12,KZ,1717787790
355,volosovo,59.4333,29.4833,14.120000000000005,73,7,2.05,RU,1717787790
356,lashio,22.9333,97.75,20.660000000000025,99,100,0.25,MM,1717787790
357,timmins,48.4669,-81.3331,17.900000000000034,68,75,4.63,CA,1717787675
358,muisne,0.6,-80.0333,26.160000000000025,81,93,3.48,EC,1717787770
359,volovets,48.7109,23.1851,14.700000000000045,96,55,0.48,UA,1717787790
360,tsiombe,-25.3,45.4833,21.27000000000004,71,0,2.04,MG,1717787790
361,jumla,29.2747,82.1838,11.590000000000032,75,6,2.15,NP,1717787791
362,nueva gerona,21.8833,-82.8,32.55000000000001,57,100,2.33,CU,1717787791
363,xiahu,26.6106,119.9483,21.140000000000043,92,49,2.72,CN,1717787590
364,princeville,45.7668,-61.2985,20.420000000000016,82,100,5.14,CA,1717787791
365,vermilion,40.1667,-87.7506,28.29000000000002,26,0,8.23,US,1717787754
366,fuqing,25.725,119.3794,21.870000000000005,97,91,0.79,CN,1717787791
367,young,-32.6833,-57.6333,23.840000000000032,77,100,1.88,UY,1717787791
368,riachao,-7.3619,-46.6172,33.950000000000045,29,24,3.52,BR,1717787791
369,lerwick,60.1545,-1.1494,8.0,80,100,7.75,GB,1717787535
370,lake havasu city,34.4839,-114.3224,41.34000000000003,9,100,6.69,US,1717787523
371,molde,62.7375,7.1591,13.910000000000025,58,20,5.66,NO,1717787792
372,lugus,5.7036,120.8203,28.170000000000016,73,100,0.89,PH,1717787792
373,bangassou,4.7413,22.8184,22.5,93,100,0.67,CF,1717787792
374,bel ombre,-4.6167,55.4167,28.910000000000025,74,40,3.09,SC,1717787792
375,yaren,-0.5472,166.916,28.78000000000003,72,54,3.03,NR,1717787792
376,pitimbu,-7.4706,-34.8086,24.33000000000004,82,100,3.83,BR,1717787792
377,tak bai,6.2595,102.0546,24.99000000000001,91,99,2.1,TH,1717787792
378,tsetserleg,47.475,101.4542,10.430000000000007,41,7,1.62,MN,1717787792
379,aqadyr,48.2553,72.8483,17.140000000000043,85,100,5.33,KZ,1717787792
380,hasaki,35.7333,140.8333,15.220000000000027,81,17,2.54,JP,1717787793
381,saint-philippe,-21.3585,55.7679,19.77000000000004,82,47,5.26,RE,1717787793
382,la sarre,48.8002,-79.1996,18.58000000000004,73,100,2.24,CA,1717787793
383,bayganin,48.6947,55.8742,24.170000000000016,48,84,3.01,KZ,1717787793
384,demirci,39.0461,28.6589,19.629999999999995,61,61,2.72,TR,1717787793
385,korba,22.35,82.6833,35.07000000000005,28,90,2.26,IN,1717787793
386,labasa,-16.4167,179.3833,21.860000000000014,90,47,2.82,FJ,1717787793
387,minas de marcona,-15.2119,-75.1103,19.30000000000001,55,29,2.83,PE,1717787793
388,swift current,50.2834,-107.8014,17.450000000000045,27,40,9.26,CA,1717787713
389,puerto cabezas,14.0351,-83.3888,30.980000000000018,79,75,3.09,NI,1717787794
390,sao gabriel da cachoeira,-0.1303,-67.0892,28.890000000000043,74,40,0.51,BR,1717787794
391,zarate,-34.0981,-59.0286,23.350000000000023,72,83,3.46,AR,1717787632
392,nagqu,31.5,92.0,5.180000000000007,77,98,2.44,CN,1717787794
393,revda,56.801,59.9303,11.900000000000034,96,100,3.14,RU,1717787794
394,ondjiva,-17.0667,15.7333,16.74000000000001,22,6,3.57,AO,1717787794
395,vershino-darasunskiy,52.35,115.5167,5.3700000000000045,98,100,2.34,RU,1717787794
396,tateyama,34.9833,139.8667,18.170000000000016,82,7,2.44,JP,1717787794
397,crane,31.3974,-102.3501,36.150000000000034,27,29,9.62,US,1717787795
398,bireun,5.203,96.7009,24.760000000000048,91,100,1.52,ID,1717787795
399,santana,-0.0583,-51.1817,26.100000000000023,89,100,1.03,BR,1717787795
400,lawton,34.6087,-98.3903,34.950000000000045,51,20,7.2,US,1717787795
401,tralee,52.2704,-9.7026,12.860000000000014,79,100,4.01,IE,1717787795
402,narasannapeta,18.4167,84.05,29.150000000000034,81,13,4.65,IN,1717787795
403,faya-largeau,17.9257,19.1043,37.420000000000016,8,3,4.32,TD,1717787795
404,weiser,44.251,-116.9693,32.400000000000034,29,0,0.45,US,1717787795
405,turtas,58.9417,69.1325,12.060000000000002,99,100,3.8,RU,1717787795
406,huilong,31.8111,121.655,19.930000000000007,95,100,1.17,CN,1717787796
407,dongola,19.1667,30.4833,38.120000000000005,11,93,1.6,SD,1717787796
408,miri,4.4148,114.0089,26.08000000000004,89,20,2.06,MY,1717787796
409,mahdia,35.5047,11.0622,24.970000000000027,63,8,5.37,TN,1717787796
410,obukhovo,55.8328,38.2725,19.390000000000043,70,1,3.54,RU,1717787796
411,mme-bafumen,6.3333,10.2333,17.870000000000005,95,100,1.25,CM,1717787796
412,kijang,35.2442,129.2139,17.850000000000023,77,90,1.72,KR,1717787796
413,azogues,-2.7333,-78.8333,17.970000000000027,95,99,1.85,EC,1717787796
414,mbeni,-11.5014,43.3775,23.140000000000043,73,16,2.32,KM,1717787797
415,kirensk,57.7853,108.1119,8.310000000000002,64,86,1.79,RU,1717787797
416,simaria,24.8,81.15,36.07000000000005,17,0,1.7,IN,1717787797
417,shimoda,34.6667,138.95,15.610000000000014,85,74,3.05,JP,1717787797
418,ialoveni,46.9431,28.7778,27.160000000000025,61,0,2.57,MD,1717787797
419,broome,42.2506,-75.833,21.370000000000005,67,75,6.17,US,1717787797
420,kavali,14.9167,79.9833,28.560000000000002,75,100,3.45,IN,1717787797
421,ayas,40.0193,32.3322,18.370000000000005,85,100,3.19,TR,1717787797
422,fort st. john,56.2499,-120.8529,17.939999999999998,24,40,5.66,CA,1717787705
423,malango,-2.9627,119.9001,18.660000000000025,96,100,0.99,ID,1717787798
424,shenjiamen,29.9576,122.298,20.30000000000001,99,100,2.93,CN,1717787798
425,mar del plata,-38.0023,-57.5575,17.189999999999998,68,100,0.89,AR,1717787230
426,jales,-20.2689,-50.5458,30.370000000000005,27,0,3.19,BR,1717787798
427,nampula,-15.1165,39.2666,22.970000000000027,78,0,3.6,MZ,1717787798
428,corner brook,48.9667,-57.9484,11.970000000000027,95,100,0.26,CA,1717787708
429,nuuk,64.1835,-51.7216,6.340000000000032,81,40,3.6,GL,1717787798
430,madimba,-10.4,40.3333,23.55000000000001,82,2,2.8,TZ,1717787798
431,dimitrovgrad,54.2139,49.6184,17.980000000000018,90,100,1.46,RU,1717787798
432,brooks,50.5834,-111.8851,18.79000000000002,31,15,4.12,CA,1717787748
433,ghat,24.9647,10.1728,36.09000000000003,12,7,7.63,LY,1717787799
434,luebo,-5.35,21.4167,25.379999999999995,58,100,0.26,CD,1717787799
435,illela,13.7292,5.2975,31.82000000000005,46,36,9.61,NG,1717787799
436,clodomira,-27.5744,-64.1311,29.5,33,18,5.18,AR,1717787799
437,primorsk,46.7348,36.3443,21.220000000000027,66,6,1.57,UA,1717787799
438,south hedland,-20.4089,118.5983,13.960000000000036,72,6,3.6,AU,1717787799
439,cuamba,-14.8031,36.5372,20.700000000000045,52,3,1.87,MZ,1717787799
440,puerto san jose,13.9256,-90.8244,30.140000000000043,71,100,5.83,GT,1717787799
441,el bayadh,33.6832,1.0193,29.58000000000004,10,100,9.58,DZ,1717787800
442,codrington,-38.2667,141.9667,7.189999999999998,94,100,2.45,AU,1717787800
443,banda aceh,5.5577,95.3222,27.360000000000014,76,100,2.49,ID,1717787800
444,dul'durga,50.6761,113.5931,7.060000000000002,55,24,2.27,RU,1717787800
445,curillo,1.0333,-75.9191,23.310000000000002,90,100,1.3,CO,1717787800
446,qarqaraly,49.4058,75.4742,15.860000000000014,81,86,5.78,KZ,1717787800
447,northam,51.0333,-4.2167,13.550000000000011,83,88,4.98,GB,1717787800
448,mildura,-34.2,142.15,7.580000000000041,90,1,4.38,AU,1717787800
449,san ignacio de velasco,-16.3667,-60.95,33.22000000000003,21,0,2.88,BO,1717787686
450,berezovyy,51.6667,135.7,3.840000000000032,99,100,0.53,RU,1717787801
451,cherdyn',60.403,56.4787,10.400000000000034,93,18,1.3,RU,1717787801
452,pechora,65.1472,57.2244,8.25,67,0,2.24,RU,1717787801
453,rongelap,11.1635,166.8941,27.78000000000003,82,57,7.79,MH,1717787801
454,canoinhas,-26.1772,-50.39,23.160000000000025,56,0,0.27,BR,1717787699
455,vinchia,22.2,71.3667,31.33000000000004,54,89,7.77,IN,1717787632
456,cuatro cienegas de carranza,26.9833,-102.0833,33.99000000000001,37,42,4.66,MX,1717787801
457,waren,53.5167,12.6833,15.57000000000005,65,99,2.8,DE,1717787801
458,hanko,59.8333,22.95,13.32000000000005,73,56,6.71,FI,1717787802
459,vadso,70.0744,29.7487,7.490000000000009,70,0,11.83,NO,1717787802
460,puerto colombia,10.9878,-74.9547,32.05000000000001,72,100,4.23,CO,1717787802
461,vilyuchinsk,52.9306,158.4028,12.180000000000007,66,83,4.1,RU,1717787561
462,beckley,37.7782,-81.1882,25.05000000000001,45,20,6.17,US,1717787802
463,mo i rana,66.3128,14.1428,11.850000000000023,80,40,2.24,NO,1717787802
464,madalena,41.2162,-8.3345,23.08000000000004,74,89,1.1,PT,1717787802
465,sambava,-14.2667,50.1667,22.25,84,17,5.14,MG,1717787803
466,buka,40.8108,69.1986,24.879999999999995,26,1,2.77,UZ,1717787803
467,vallenar,-28.5708,-70.7581,26.950000000000045,23,97,3.25,CL,1717787803
468,lisakovsk,52.5369,62.4936,20.420000000000016,73,79,4.19,KZ,1717787803
469,mil'kovo,55.6078,37.7956,19.30000000000001,67,79,4.69,RU,1717787803
470,villa rica,33.7321,-84.9191,30.78000000000003,46,0,0.89,US,1717787803
471,massakory,12.996,15.7293,36.160000000000025,29,35,2.71,TD,1717787804
472,tamazulapam villa del progreso,17.6806,-97.5689,29.74000000000001,16,97,5.75,MX,1717787804
473,saudarkrokur,65.7461,-19.6394,1.910000000000025,100,100,5.9,IS,1717787804
474,scarborough,54.2797,-0.4044,15.760000000000048,73,99,0.89,GB,1717787512
475,aripuana,-9.1667,-60.6333,36.129999999999995,28,90,1.69,BR,1717787630
476,andergrove,-21.0833,149.1833,9.25,63,0,3.41,AU,1717787804
477,remire-montjoly,4.9167,-52.2667,29.02000000000004,79,20,4.12,GF,1717787804
478,wattegama,6.7989,81.4808,25.260000000000048,87,100,5.11,LK,1717787805
479,monrovia,6.3005,-10.7969,26.870000000000005,86,100,3.65,LR,1717787735
480,puerto madero,14.7208,-92.4215,31.110000000000014,62,100,2.57,MX,1717787805
481,noshiro,40.2039,140.0242,15.020000000000039,89,0,2.26,JP,1717787805
482,punta del este,-34.9667,-54.95,19.060000000000002,86,0,2.24,UY,1717787805
483,guerrero negro,27.9769,-114.0611,20.860000000000014,65,24,8.02,MX,1717787805
484,ibiza,38.9088,1.433,25.120000000000005,67,0,8.75,ES,1717787556
485,kujang-up,39.8672,126.0303,15.82000000000005,95,100,1.19,KP,1717787805
486,lesnoy,57.6198,63.0784,11.04000000000002,89,99,3.87,RU,1717787806
487,pasuquin,18.3328,120.6177,26.970000000000027,94,75,3.09,PH,1717787806
488,soe,-9.8607,124.284,17.79000000000002,99,100,0.82,ID,1717787806
489,howard springs,-12.497,131.047,16.04000000000002,66,5,2.88,AU,1717787806
490,the pas,53.8251,-101.2541,13.010000000000048,62,100,2.06,CA,1717787806
491,batticaloa,7.7102,81.6924,26.730000000000018,88,100,2.49,LK,1717787741
492,mount pearl,47.5166,-52.7813,16.189999999999998,72,75,5.14,CA,1717787613
493,sinabang,2.4803,96.3801,26.24000000000001,80,100,0.73,ID,1717787806
494,planeta rica,8.4147,-75.5883,30.77000000000004,70,64,2.06,CO,1717787806
495,metlili chaamba,32.2667,3.6333,34.52000000000004,14,0,5.14,DZ,1717787806
496,ust-nera,64.5667,143.2,12.140000000000043,56,76,4.85,RU,1717787807
497,ust'-kut,56.7938,105.7672,6.910000000000025,59,92,1.34,RU,1717787807
498,chibougamau,49.9168,-74.3659,16.79000000000002,82,75,3.09,CA,1717787807
499,san jorge,-31.8962,-61.8598,25.470000000000027,48,79,4.49,AR,1717787807
500,moapa valley,36.5805,-114.4703,42.04000000000002,8,6,9.17,US,1717787725
501,rioverde,21.9333,-99.9833,35.79000000000002,24,1,5.51,MX,1717787807
502,saint-francois,46.4154,3.9054,21.689999999999998,74,0,1.54,FR,1717787807
503,kiama,-34.6833,150.8667,12.54000000000002,94,91,2.24,AU,1717787807
504,kodinsk,58.6881,99.1844,7.470000000000027,84,11,1.43,RU,1717787807
505,acapulco de juarez,16.8634,-99.8901,29.900000000000034,74,40,7.2,MX,1717787586
506,ulety,51.3572,112.4849,5.980000000000018,66,0,1.47,RU,1717787808
507,chui,-33.6971,-53.4616,17.54000000000002,91,100,2.26,UY,1717787808
508,ghanzi,-21.5667,21.7833,9.510000000000048,37,1,3.87,BW,1717787808
509,al jumum,21.6169,39.6981,35.54000000000002,22,0,1.79,SA,1717787808
510,kone,-21.0595,164.8658,20.27000000000004,94,65,2.15,NC,1717787808
511,chegdomyn,51.1167,133.0167,9.04000000000002,98,99,1.4,RU,1717787808
512,oistins,13.0667,-59.5333,31.05000000000001,70,20,7.72,BB,1717787808
513,suratgarh,29.3167,73.9,33.27000000000004,24,19,2.44,IN,1717787808
514,bersenbruck,52.55,7.9333,16.900000000000034,68,99,2.29,DE,1717787809
515,vilyuysk,63.7553,121.6247,12.78000000000003,52,2,2.24,RU,1717787809
516,kayangel,8.0823,134.7173,28.920000000000016,76,82,4.11,PW,1717787809
517,sanya,18.2431,109.505,26.090000000000032,94,75,2.0,CN,1717787809
518,hartford,41.7668,-72.7662,30.180000000000007,38,20,4.12,US,1717787390
519,aljezur,37.3191,-8.8033,17.79000000000002,80,84,3.93,PT,1717787809
520,quatre cocos,-20.2078,57.7625,23.379999999999995,70,2,6.89,MU,1717787809
521,sinah,36.809,43.0389,28.879999999999995,16,0,2.17,IQ,1717787809
522,pizarro,4.9533,-77.366,28.77000000000004,75,88,3.29,CO,1717787769
523,san fernando de apure,7.8878,-67.4724,27.870000000000005,88,100,1.84,VE,1717787810
524,al jawf,29.5,38.75,33.47000000000003,9,0,2.88,SA,1717787810
525,padre paraiso,-17.0742,-41.4844,21.58000000000004,66,78,2.09,BR,1717787810
526,port dickson,2.5228,101.7959,28.120000000000005,86,100,5.09,MY,1717787810
527,brokopondo,4.75,-55.1667,30.720000000000027,62,89,3.34,SR,1717787810
528,antofagasta,-23.65,-70.4,17.600000000000023,75,85,1.27,CL,1717787805
529,uvinza,-5.1036,30.3911,20.78000000000003,69,1,1.2,TZ,1717787810
530,hastings,50.8552,0.5729,16.610000000000014,85,0,6.6,GB,1717787810
531,shiyan,32.6475,110.7781,22.02000000000004,68,100,1.68,CN,1717787811
532,nyrob,60.733,56.7202,9.520000000000039,92,10,1.23,RU,1717787811
533,kaliua,-5.0606,31.7936,21.5,48,2,2.2,TZ,1717787811
534,lamu,-2.2717,40.902,26.420000000000016,82,90,6.88,KE,1717787811
535,afaahiti,-17.75,-149.2833,26.930000000000007,85,77,5.05,PF,1717787811
536,st. john's,47.5649,-52.7093,16.660000000000025,72,75,5.14,CA,1717787632
537,fortuna,40.5982,-124.1573,16.189999999999998,83,0,6.17,US,1717787701
538,punto fijo,11.6956,-70.1996,32.07000000000005,62,99,6.98,VE,1717787811
539,belyy yar,53.6039,91.3903,15.939999999999998,94,0,1.0,RU,1717787811
540,gornozavodsk,58.3758,58.3211,10.960000000000036,88,100,3.51,RU,1717787812
541,kudymkar,59.0173,54.656,13.189999999999998,87,100,2.48,RU,1717787812
542,weno,7.4515,151.8468,28.640000000000043,80,29,6.4,FM,1717787812
543,paros,37.0833,25.15,27.400000000000034,50,1,7.2,GR,1717787812
544,wagar,16.1525,36.2032,38.860000000000014,17,0,2.43,SD,1717787812
545,hafar al-batin,28.4328,45.9708,37.32000000000005,10,0,3.09,SA,1717787812
546,qarazhal,48.0078,70.7903,19.700000000000045,63,100,5.0,KZ,1717787812
547,port douglas,-16.4833,145.4667,18.900000000000034,73,0,2.07,AU,1717787812
548,boyolangu,-8.1181,111.8935,23.470000000000027,97,88,1.4,ID,1717787813
549,saurimo,-9.6608,20.3916,21.850000000000023,40,9,1.57,AO,1717787813
550,maitum,6.0392,124.4986,25.930000000000007,85,98,1.79,PH,1717787813
551,al wafrah,28.6392,47.9306,33.48000000000002,21,0,3.59,KW,1717787813
